place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca
ChIJh7le_w-3yhQRADM1t0FPqEI,BATTAL HUKUK & DANISMANLIK,,0,20,"Name: Ozbey Hukuk & Danismanlik
link: https://www.google.com/maps/search/%C3%96zbey+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.080870399999995,29.0165097?authuser=0&entry=ttu
Reviews: 18 reviews

Name: Libra Hukuk Danismanlik ve Arabuluculuk Ofisi
link: https://www.google.com/maps/search/Libra+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k+ve+Arabuluculuk+Ofisi/@41.081983,29.018168300000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Lex Hukuk
link: https://www.google.com/maps/search/Lex+Hukuk/@41.0808362,29.013109399999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Celebiler | Hukuk Avukatlik & Danismanlik
link: https://www.google.com/maps/search/%C3%87elebiler+%7C+Hukuk+Avukatl%C4%B1k+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.077197,29.017897500000004?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Alkan Hukuk & Danismanlik
link: https://www.google.com/maps/search/Alkan+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.079965699999995,29.0137827?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.battalhukuk.com.tr/,BATTAL HUKUK & DANISMANLIK (Sahibi),https://www.google.com/maps/contrib/109800018221192686838,https://lh5.googleusercontent.com/p/AF1QipNsA7IxFgi0bPuBHNtgqlDTYmJbi5hfk4cH-eaN=w408-h272-k-no,Hukuk Burosu,Hukuk Burosu,2.6,08:30-18:00,Pazar,(0212) 270 40 45,"Levent, BATTAL HUKUK & DANISMANLIK, Krizantem Sk. No:31, 34330, 34330 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJh7le_w-3yhQRADM1t0FPqEI,1,info@battalhukuk.com.tr,battalhukuk.com.tr,,,0,battalhukuk.com.tr,True,Kri̇zantem sokagi
ChIJf6FMZS23yhQRoSLNc2E9SbA,Coskun Hukuk,,0,,"Name: Coskun Hukuk Burosu
link: https://www.google.com/maps/search/Co%C5%9Fkun+Hukuk+B%C3%BCrosu/@41.0444855,29.001871299999998?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Dogan Hukuk Burosu
link: https://www.google.com/maps/search/Dogan+Hukuk+Burosu/@41.075416499999996,29.0195037?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Kose Hukuk Burosu
link: https://www.google.com/maps/search/K%C3%B6se+Hukuk+B%C3%BCrosu/@41.0676031,29.0116991?authuser=0&entry=ttu
Reviews: 10 reviews

Name: Lex Hukuk
link: https://www.google.com/maps/search/Lex+Hukuk/@41.0808362,29.013109399999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: CoskunLaw Office
link: https://www.google.com/maps/search/CoskunLaw+Office/@41.02881070000001,28.974039599999994?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.coskunhukuk.com.tr/,Coskun Hukuk (Sahibi),https://www.google.com/maps/contrib/103140505412177521754,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pBaHT1zHH12m8bLmfnN_Og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.97153&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,08:30-18:00,"Cumartesi, Pazar",(0212) 356 44 45,"Nisbetiye, Coskun Hukuk, Nisbetiye Cd Levent Is Merkezi No: 6 Kat: 3, 34340 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJf6FMZS23yhQRoSLNc2E9SbA,1,info@coskunhukuk.com.tr,coskunhukuk.com.tr,,,0,coskunhukuk.com.tr,True,Ni̇sbeti̇ye caddesi
ChIJXbD2zgFftRQR1q0fG5MGa8M,Kilic Tekin Hukuk ve Danismanlik Burosu,,FALSE,1,,http://www.kilictekin.com/,,,,Hukuk Hizmetleri,,5,,,(0212) 246 60 08,"Kilic Tekin Hukuk ve Danismanlik Burosu, Bahcesehir 2.Kisim Mah., Avni Akyol Blv., Loca A Blok, D16, 34488 Basaksehir/Istanbul",,https://www.google.com/maps/place/K%C4%B1l%C4%B1%C3%A7+Tekin+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/data=!4m7!3m6!1s0x14b55f01cef6b05d:0xc36b06931b1fadd6!8m2!3d41.0702667!4d28.6861431!16s%2Fg%2F11b6gqpk41!19sChIJXbD2zgFftRQR1q0fG5MGa8M?authuser=0&hl=tr&rclk=1,,info@kilictekin.com,kilictekin.com,,,0,kilictekin.com,True,Avni̇ Akyol bulvari
ChIJAflue_O5yhQRh0_e2I2IlH4,Alptekin Kaya Hukuk Burosu,,0,27,"Name: Avukat Alptekin Er & Avukat Berke Berberoglu
link: https://www.google.com/maps/search/Avukat+Alptekin+Er+%26+Avukat+Berke+Berbero%C4%9Flu/@40.988698199999995,29.028932199999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Alparslan Hukuk Burosu
link: https://www.google.com/maps/search/Alparslan+Hukuk+B%C3%BCrosu/@40.9759534,29.051507700000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kalamis Hukuk
link: https://www.google.com/maps/search/Kalam%C4%B1%C5%9F+Hukuk/@40.9722965,29.050584999999998?authuser=0&entry=ttu
Reviews: 5 reviews",http://www.alptekin-kaya.av.tr/,Alptekin Kaya Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/118190804148855378771,https://lh5.googleusercontent.com/p/AF1QipOVh0llNLmeygrbIhhlxAJOtqVON5U4FMgDa1aO=w453-h240-k-no,Hukuk Burosu,Hukuk Burosu,5,,Open All Days,(0216) 346 82 16,"Alptekin Kaya Hukuk Burosu, Fenerbahce, Fenerbahce Mahallesi Fener Kalamis cad Kalamis Ap. No:54 B Blok, D:2, 34726 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJAflue_O5yhQRh0_e2I2IlH4,1,alptekinkayahukuk@gmail.com,alptekin-kaya.av.tr,,,0,gmail.com,False,Kalami̇s caddesi
ChIJT43577m3yhQRN7wKLWOS89Q,Sisli Mecidiyekoy Arabuluculuk - Birlesik Arabuluculuk Merkezleri Sisli Cozum Noktasi,,0,2,"Name: Arabulucu - Avukat Salim Baki - Baki Avukatlik Burosu
link: https://www.google.com/maps/search/Arabulucu+-+Avukat+Salim+Baki+-+Baki+Avukatl%C4%B1k+B%C3%BCrosu/@41.0670049,28.9958671?authuser=0&entry=ttu
Reviews: 9 reviews

Name: Caglayan Arabuluculuk Merkezi
link: https://www.google.com/maps/search/%C3%87a%C4%9Flayan+Arabuluculuk+Merkezi/@41.071429699999996,28.978997?authuser=0&entry=ttu
Reviews: 12 reviews

Name: Avukat Arabulucu Nur Evrim Erol
link: https://www.google.com/maps/search/Avukat+Arabulucu+Nur+Evrim+Erol/@41.063246,28.997317?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Bolat&Kose Avukatlik ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/Bolat%26K%C3%B6se+Avukatl%C4%B1k+ve+Arabuluculuk+B%C3%BCrosu/@41.0678115,28.989128299999997?authuser=0&entry=ttu
Reviews: 6 reviews

Name: GKC Arabuluculuk Merkezi
link: https://www.google.com/maps/search/GKC+Arabuluculuk+Merkezi/@41.080489,29.010524?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.bam.com.tr/,Sisli Mecidiyekoy Arabuluculuk - Birlesik Arabuluculuk Merkezleri Sisli Cozum Noktasi (Sahibi),https://www.google.com/maps/contrib/100912997162352994953,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i-wSpZBvMnZRYCfUQ-xUyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.186462&pitch=0&thumbfov=100,Hukuk Hizmetleri,Hukuk Hizmetleri,5,09:00-17:00,"Cumartesi, Pazar",(0212) 706 47 15,"Sisli Mecidiyekoy Arabuluculuk - Birlesik Arabuluculuk Merkezleri Sisli Cozum Noktasi, Mecidiyekoy Yeniyanyol Cad. No:10 Celilaga is merkezi kat:10 daire:41, 34381 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJT43577m3yhQRN7wKLWOS89Q,0,bilgi@bam.com.tr,bam.com.tr,,,0,bam.com.tr,True,Yeni̇yanyol caddesi
ChIJLfomQQO3yhQRB1i31isY2qA,"Oncel, Aydin & Uygun Attorney Partnership",,FALSE,1,,http://www.oaulegal.com/,,,,Hukuk Hizmetleri,,5,,,(0212) 246 11 19,"Oncel, Aydin & Uygun Attorney Partnership, Maslak Mah. Ahi Evran Cad. Polaris Plaza No:21 Kat:15 D:63, 34398 Sariyer/Istanbul",,"https://www.google.com/maps/place/%C3%96ncel,+Ayd%C4%B1n+%26+Uygun+Attorney+Partnership/data=!4m7!3m6!1s0x14cab7034126fa2d:0xa0da182bd6b75807!8m2!3d41.1124283!4d29.0182244!16s%2Fg%2F11b8jcqfhd!19sChIJLfomQQO3yhQRB1i31isY2qA?authuser=0&hl=tr&rclk=1",,info@oaulegal.com,oaulegal.com,,,0,oaulegal.com,True,Ahi̇ Evran caddesi
ChIJMYeSsCG2yhQRwf-YsIRPCBY,BBA LAW FIRM,,0,23,"Name: Baysal & Demir Law Firm
link: https://www.google.com/maps/search/Baysal+%26+Demir+Law+Firm/@41.080805,29.010371?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Baydarman Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Baydarman+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0687602,28.9749239?authuser=0&entry=ttu
Reviews: 7 reviews

Name: B+B Law Firm
link: https://www.google.com/maps/search/B%2BB+Law+Firm/@41.0868648,29.010107599999998?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Kobaner Bildirici Avukatlik Burosu
link: https://www.google.com/maps/search/Kobaner+Bildirici+Avukatl%C4%B1k+B%C3%BCrosu/@41.076777,29.013283?authuser=0&entry=ttu
Reviews: 0 reviews

Name: BS AVUKATLIK & DANISMANLIK
link: https://www.google.com/maps/search/BS+AVUKATLIK+%26+DANI%C5%9EMANLIK/@41.078021,29.010848099999993?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.bbahukuk.com/,BBA LAW FIRM (Sahibi),https://www.google.com/maps/contrib/117633680507950080669,https://lh5.googleusercontent.com/p/AF1QipO47CH4qMzTRnMhBWJOStu3mRpIhr4U4sMdVK4j=w461-h240-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,Pazar,(0212) 257 58 58,"BBA LAW FIRM, Buyukdere Cad Ferko Signature No: 175 K:B3, 34394 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJMYeSsCG2yhQRwf-YsIRPCBY,0,info@bbahukuk.com,bbahukuk.com,,,0,bbahukuk.com,True,Buyukdere caddesi
ChIJOcEqnWS3yhQR4pyUkL331SM,Solak&Partners Law Firm,,0,1,"Name: AKS & PARTNERS HUKUK
link: https://www.google.com/maps/search/AKS+%26+PARTNERS+HUKUK/@41.077556699999995,29.014945200000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: YC Hukuk Burosu
link: https://www.google.com/maps/search/YC+Hukuk+B%C3%BCrosu/@41.0785257,29.0082405?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Yilmaz And Partners
link: https://www.google.com/maps/search/Y%C4%B1lmaz+And+Partners/@41.0776543,29.018518?authuser=0&entry=ttu
Reviews: 2 reviews

Name: SAVAN Hukuk Burosu/Law Firm
link: https://www.google.com/maps/search/SAVAN+Hukuk+B%C3%BCrosu%2FLaw+Firm/@41.0807295,29.0129527?authuser=0&entry=ttu
Reviews: 0 reviews

Name: LEGALSQUARE | Global Law Firm
link: https://www.google.com/maps/search/LEGALSQUARE+%7C+Global+Law+Firm/@41.0796533,29.0111048?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.solakpartners.com/,Solak&Partners Law Firm (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ycDEZgudfzL0eEx2eQlYXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.80229&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5,09:00-18:30,"Cumartesi, Pazar",(0212) 317 47 34,"Solak&Partners Law Firm, Yapi Kredi Plaza C Blok No:40 Levent, 34330, Besiktas, 34330 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJOcEqnWS3yhQR4pyUkL331SM,0,mutlucan@solakpartners.com,solakpartners.com,,,0,solakpartners.com,True,Yapi̇ Kredi̇ plazasi
ChIJH7P2B9q1yhQRXKc99XcUVQY,Kilinc Hukuk & Danismanlik,,0,25,"Name: Sayin Law & Consulting
link: https://www.google.com/maps/search/Say%C4%B1n+Law+%26+Consulting/@41.105204199999996,28.988209599999994?authuser=0&entry=ttu
Reviews: 17 reviews

Name: Celik Avukatlik Burosu
link: https://www.google.com/maps/search/%C3%87elik+Avukatl%C4%B1k+B%C3%BCrosu/@41.1068619,28.9865663?authuser=0&entry=ttu
Reviews: 0 reviews

Name: KIRALI Hukuk & Danismanlik
link: https://www.google.com/maps/search/KIRAL%C4%B0+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.102744,28.9871809?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Kilic Hukuk Ve Danismanlik Burosu Avukat Nurullah Kilic
link: https://www.google.com/maps/search/Kili%C3%A7+Hukuk+Ve+Dani%C5%9Fmanlik+B%C3%BCrosu+Avukat+Nurullah+Kili%C3%A7/@40.9990805,28.8715512?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Alkan Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/Alkan+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0767544,28.971291199999996?authuser=0&entry=ttu
Reviews: 3 reviews",http://www.kilinclaw.com.tr/,Kilinc Hukuk & Danismanlik (Sahibi),https://www.google.com/maps/contrib/113382883111542200965,https://lh5.googleusercontent.com/p/AF1QipPFrw4hhHcN7LyfZ9Ca36cZoGEJqR8785bZhUjq=w932-h240-k-no,Hukuk Burosu,Hukuk Burosu,4.7,09:00-18:30,"Cumartesi, Pazar",(0212) 217 12 55,"Kilinc Hukuk & Danismanlik, Ayazaga Mah., Azerbaycan Caddesi, No: 3B, Vadistanbul Bulvar, B1 Blok, K:26, BB:58, 34396 Sariyer/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJH7P2B9q1yhQRXKc99XcUVQY,1,duygu.dogan@kilinclaw.com.tr,kilinclaw.com.tr,,,0,kilinclaw.com.tr,True,Azerbaycan caddesi
ChIJi0cl_C23yhQRvTG_dWEXKd8,Kepekci & Sepetci | Hukuk | Arabuluculuk,,0,5,"Name: Emre Can Sepetci | Kepekci & Sepetci | Hukuk | Arabuluculuk
link: https://www.google.com/maps/search/Emre+Can+Sepet%C3%A7i+%7C+Kepek%C3%A7i+%26+Sepet%C3%A7i+%7C+Hukuk+%7C+Arabuluculuk/@41.102725799999995,28.9822116?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Tekisik Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Tek%C4%B1%C5%9F%C4%B1k+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0824141,28.981185099999998?authuser=0&entry=ttu
Reviews: 11 reviews

Name: Unsal Avukatlik & Arabuluculuk
link: https://www.google.com/maps/search/%C3%9Cnsal+Avukatl%C4%B1k+%26+Arabuluculuk/@41.10167,28.9800452?authuser=0&entry=ttu
Reviews: 0 reviews

Name: PINARBASI HUKUK BUROSU
link: https://www.google.com/maps/search/PINARBA%C5%9EI+HUKUK+B%C3%9CROSU/@41.1020085,28.975263800000004?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Ipek Biter Avukatlik & Arabuluculuk & Hukuki Danismanlik
link: https://www.google.com/maps/search/%C4%B0pek+Biter+Avukatl%C4%B1k+%26+Arabuluculuk+%26+Hukuki+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0768272,28.9710885?authuser=0&entry=ttu
Reviews: 2 reviews",http://kslaw.com.tr/,Kepekci & Sepetci | Hukuk | Arabuluculuk (Sahibi),https://www.google.com/maps/contrib/102176665897167423969,https://lh5.googleusercontent.com/p/AF1QipNCLXS98lhrlhsoSlaByxIR47axLMvYbdXfLF2e=w408-h725-k-no,Hukuk Hizmetleri,Hukuk Hizmetleri,5,08:30-18:30,"Cumartesi, Pazar",(0212) 877 66 55,"Kepekci & Sepetci | Hukuk | Arabuluculuk, Hamidiye Mahallesi Cendere Caddesi  No: 103-1, T2 Blok, Kat: 2, Ofis: 12, 34398 Kagithane/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJi0cl_C23yhQRvTG_dWEXKd8,1,medya@kslaw.com.tr,kslaw.com.tr,,,0,kslaw.com.tr,True,Cendere caddesi
ChIJIc6zbGO3yhQRciL9FQ_kSxc,Bulut Suerdem Avukatlik Ortakligi,,0,6,"Name: Bulut Hukuk Burosu
link: https://www.google.com/maps/search/Bulut+Hukuk+B%C3%BCrosu/@41.0773022,28.972209699999997?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Yagmur Hukuk Ve Danismanlik
link: https://www.google.com/maps/search/Ya%C4%9Fmur+Hukuk+Ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0674181,29.0111832?authuser=0&entry=ttu
Reviews: 13 reviews

Name: Ulu & Bulut Hukuk Burosu
link: https://www.google.com/maps/search/Ulu+%26+Bulut+Hukuk+B%C3%BCrosu/@41.067161999999996,28.9979453?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Hidayet & Arslan Avukatlik Ortakligi
link: https://www.google.com/maps/search/Hidayet+%26+Arslan+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@41.0647652,28.9965494?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Dundar Hukuk Burosu
link: https://www.google.com/maps/search/D%C3%BCndar+Hukuk+B%C3%BCrosu/@41.0765361,29.0137987?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.bulutsuerdem.com/,Bulut Suerdem Avukatlik Ortakligi (Sahibi),https://www.google.com/maps/contrib/112274022029951666100,https://lh5.googleusercontent.com/p/AF1QipN12mhLZHgY1fe6HJsWA2w1vTvEmUd11uWwWPbE=w1265-h240-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-19:00,"Cumartesi, Pazar",(0212) 273 20 02,"Esentepe, Bulut Suerdem Avukatlik Ortakligi, Kore Sehitleri Cd. NO:30/10, 34394 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJIc6zbGO3yhQRciL9FQ_kSxc,0,muhasebe@bulutsuerdem.com,bulutsuerdem.com,,,0,bulutsuerdem.com,True,Kore Sehi̇tleri̇ caddesi
ChIJ1Vu2XoC4yhQRUplYUTpuUyA,LIBERTA LAW,,0,15,"Name: Alpay Avukatlik ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/Alpay+Avukatl%C4%B1k+ve+Arabuluculuk+B%C3%BCrosu/@40.9092276,29.185792?authuser=0&entry=ttu
Reviews: 2 reviews

Name: CG Legal Hukuk ve Danismanlik
link: https://www.google.com/maps/search/CG+Legal+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.91055660000001,29.197400199999997?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Liberte
link: https://www.google.com/maps/search/Liberte/@40.9858305,29.0275693?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Oztunc Hukuk&Danismanlik Av.Fevzi Oztunc
link: https://www.google.com/maps/search/%C3%96ztun%C3%A7+Hukuk%26Dan%C4%B1%C5%9Fmanl%C4%B1k+Av.Fevzi+%C3%96ztun%C3%A7/@40.9194667,29.1787808?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kilic Hukuk Burosu
link: https://www.google.com/maps/search/K%C4%B1l%C4%B1%C3%A7+Hukuk+B%C3%BCrosu/@40.907745999999996,29.179064?authuser=0&entry=ttu
Reviews: 3 reviews",http://www.libertalaw.com/,LIBERTA LAW (Sahibi),https://www.google.com/maps/contrib/115272320019926720709,https://lh5.googleusercontent.com/p/AF1QipMqB3C3sUWs9nN866FybZACcRygMgewQKMKjGm6=w408-h502-k-no,Hukuk Hizmetleri,"Hukuk Hizmetleri, Bosanma Avukati, Emlak Planlama Hukuku Avukati, Avukat, Uluslararasi Ticaret Danismani",5,09:00-18:00,"Cumartesi, Pazar",(0216) 348 80 08,"LIBERTA LAW, Esentepe, Anadolu Cd. Erkilic Sk., Karizma Kule No:16/A Kat.12 D.47, 34870 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ1Vu2XoC4yhQRUplYUTpuUyA,1,nesliyariz@libertalaw.com,libertalaw.com,,,0,libertalaw.com,True,Erki̇li̇c sokagi
ChIJmUwR1PfFyhQR07pFHvEkpaA,"CKT LEGAL (Colak, Kapicioglu & Tabak Hukuk ve Danismanlik))",,0,11,"Name: Avukat Salih Goktug Colak - Kadikoy Avukat, Kadikoy Ceza ve Agir Ceza Avukati ve Kadikoy Bosanma Avukati
link: https://www.google.com/maps/search/Avukat+Salih+G%C3%B6ktu%C4%9F+%C3%87olak+-+Kad%C4%B1k%C3%B6y+Avukat%2C+Kad%C4%B1k%C3%B6y+Ceza+ve+A%C4%9F%C4%B1r+Ceza+Avukat%C4%B1+ve+Kad%C4%B1k%C3%B6y+Bo%C5%9Fanma+Avukat%C4%B1/@40.9747701,29.046785099999994?authuser=0&entry=ttu
Reviews: 9 reviews

Name: Karakoc Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Karako%C3%A7+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.916789099999995,29.196966999999994?authuser=0&entry=ttu
Reviews: 3 reviews

Name: C C Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87+%C3%87+Hukuk+B%C3%BCrosu/@40.919461500000004,29.1787893?authuser=0&entry=ttu
Reviews: 0 reviews

Name: RKC
link: https://www.google.com/maps/search/RKC/@40.9194862,29.1788065?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Avukat Caglar Celikten Hukuk Burosu
link: https://www.google.com/maps/search/Avukat+%C3%87a%C4%9Flar+%C3%87elikten+Hukuk+B%C3%BCrosu/@40.9192566,29.1785462?authuser=0&entry=ttu
Reviews: 0 reviews",https://www.cktlegal.com/,"CKT LEGAL (Colak, Kapicioglu & Tabak Hukuk ve Danismanlik)) (Sahibi)",https://www.google.com/maps/contrib/114763658276813385760,https://lh5.googleusercontent.com/p/AF1QipNzSlFRv-dVe6PQkVHDuXkPSeFDvlgb34u7xQTr=w425-h240-k-no,Hukuk Burosu,"Hukuk Burosu, Ceza Avukati, Bosanma Avukati, Gocmenlik Hukuku Avukati, Is Hukuku Avukati, Saglik Avukati",4.3,09:00-18:00,Pazar,0552 151 09 08,"CKT LEGAL (Colak, Kapicioglu & Tabak Hukuk ve Danismanlik)), Soganlik Yeni Mah AC Momet Plaza Baltaci Mehmet Pasa Sokak No:4 AC Yapi B Blok Kat:11 D:100, 34880 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJmUwR1PfFyhQR07pFHvEkpaA,1,colak@cktavukatlik.com,cktlegal.com,,,0,cktavukatlik.com,False,Mehmet Pasa sokagi
ChIJVy2AyrXLyhQReFqMl28fG98,CELEN HUKUK BUROSU,,0,7,"Name: Kecili Hukuk Burosu
link: https://www.google.com/maps/search/Ke%C3%A7ili+Hukuk+B%C3%BCrosu/@41.0930754,29.087100200000002?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Avukat Arabulucu Erdal Demir
link: https://www.google.com/maps/search/Avukat+Arabulucu+Erdal+Demir/@41.093788599999996,29.091928099999997?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Ilikci Hukuk - Burcin Ilikci
link: https://www.google.com/maps/search/%C4%B0lik%C3%A7i+Hukuk+-+Bur%C3%A7in+%C4%B0lik%C3%A7i/@41.0936956,29.087557699999998?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Senturk Hukuk Burosu
link: https://www.google.com/maps/search/%C5%9Eent%C3%BCrk+Hukuk+B%C3%BCrosu/@41.134461,29.092198?authuser=0&entry=ttu
Reviews: 3 reviews",http://www.celenhukuk.com/,CELEN HUKUK BUROSU (Sahibi),https://www.google.com/maps/contrib/103039583624269829036,https://lh5.googleusercontent.com/p/AF1QipOnelzw3yLzZhlmmDljKANCFrgUeRfIwe6xoQTQ=w408-h519-k-no,Avukat,Avukat,3.7,09:00-19:00,"Cumartesi, Pazar",0542 389 89 89,"Ruzgarlibahce, CELEN HUKUK BUROSU, Cinar Sk. No:3, 34815 Beykoz/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJVy2AyrXLyhQReFqMl28fG98,1,av.sabancelen@gmail.com,celenhukuk.com,,,0,gmail.com,False,Ci̇nar Sokagi
ChIJGz-aFQ_FyhQR5Q5QTkttLuU,Avocats en Turquie - Avocat francophone istanbul - Blay's Office,,FALSE,36,,https://www.blaysoffice.com/,,,,Hukuk Burosu,,4.9,,,0530 134 61 76,"Cevizli, Avocats en Turquie - Avocat francophone istanbul - Blay's Office, Kastamonu Sk. No:15 Kat:2 Daire:6, 34865 Kartal/Istanbul",,https://www.google.com/maps/place/Avocats+en+Turquie+-+Avocat+francophone+istanbul+-+Blay%27s+Office/data=!4m7!3m6!1s0x14cac50f159a3f1b:0xe52e6d4b4e500ee5!8m2!3d40.9116756!4d29.1772018!16s%2Fg%2F11s7wcxbzt!19sChIJGz-aFQ_FyhQR5Q5QTkttLuU?authuser=0&hl=tr&rclk=1,,contact@blaysoffice.com,blaysoffice.com,,,0,blaysoffice.com,True,Kastamonu sokagi
